Date,Close,Volume
2019-07-15,134.7100067138672,10038200
2019-07-16,132.5,10214500
2019-07-17,131.86000061035156,8862100
2019-07-18,132.07000732421875,6203100
2019-07-19,130.30999755859375,8340200
2019-07-22,128.63999938964844,12624800
2019-07-23,128.83999633789062,5803600
2019-07-24,129.77999877929688,6838600
2019-07-25,131.1199951171875,8897800
2019-07-26,130.72999572753906,4894600
2019-07-29,133.02000427246094,7832000
2019-07-30,132.0800018310547,5509600
2019-07-31,130.22000122070312,8559200
2019-08-01,130.2899932861328,7870700
2019-08-02,131.07000732421875,6574900
2019-08-05,130.16000366210938,9480000
2019-08-06,130.77000427246094,7880600
2019-08-07,130.2100067138672,6771700
2019-08-08,131.67999267578125,5260500
2019-08-09,132.0399932861328,4677300
2019-08-12,131.92999267578125,6852100
2019-08-13,133.4199981689453,5013200
2019-08-14,130.25999450683594,7736200
2019-08-15,130.5399932861328,7251200
2019-08-16,131.36000061035156,5858900
2019-08-19,132.25,4958000
2019-08-20,130.60000610351562,7302000
2019-08-21,131.52999877929688,6912800
2019-08-22,131.27000427246094,7213500
2019-08-23,127.7300033569336,15714000
2019-08-26,127.80000305175781,8889500
2019-08-27,129.63999938964844,20183800
2019-08-28,128.67999267578125,9878800
2019-08-29,128.24000549316406,6749900
2019-08-30,128.36000061035156,7371100
2019-09-03,128.74000549316406,5710200
2019-09-04,128.86000061035156,4807200
2019-09-05,128.5800018310547,4754100
2019-09-06,128.2100067138672,6758300
2019-09-09,126.94999694824219,7684700
2019-09-10,129.5500030517578,8239500
2019-09-11,131.1699981689453,6203600
2019-09-12,130.42999267578125,5250000
2019-09-13,130.77999877929688,5369800
2019-09-16,129.5399932861328,5101700
2019-09-17,129.6699981689453,4976400
2019-09-18,130.41000366210938,4373600
2019-09-19,130.11000061035156,4730100
2019-09-20,131.64999389648438,12053100
2019-09-23,131.74000549316406,5183700
2019-09-24,131.5500030517578,7102600
2019-09-25,130.99000549316406,4522900
2019-09-26,128.85000610351562,7545800
2019-09-27,128.60000610351562,6006500
2019-09-30,129.3800048828125,6552100
2019-10-01,129.99000549316406,7673000
2019-10-02,132.0,12051800
2019-10-03,131.19000244140625,6997600
2019-10-04,133.66000366210938,7233300
2019-10-07,133.16000366210938,5427200
2019-10-08,131.83999633789062,7870400
2019-10-09,129.22000122070312,7787700
2019-10-10,129.05999755859375,5119700
2019-10-11,131.3300018310547,7161400
2019-10-14,130.72000122070312,5700000
2019-10-15,132.83999633789062,10008800
2019-10-16,135.1699981689453,12434200
2019-10-17,136.1699981689453,8434000
2019-10-18,127.69999694824219,25868700
2019-10-21,128.02000427246094,13823600
2019-10-22,129.1999969482422,7613700
2019-10-23,129.89999389648438,6693400
2019-10-24,127.5,12111600
2019-10-25,128.35000610351562,6947300
2019-10-28,129.17999267578125,7876300
2019-10-29,129.1199951171875,4506300
2019-10-30,132.83999633789062,9627600
2019-10-31,132.0399932861328,7686700
2019-11-01,131.1999969482422,5541800
2019-11-04,130.22999572753906,6140300
2019-11-05,130.4199981689453,6257300
2019-11-06,130.9600067138672,5450000
2019-11-07,131.42999267578125,5873700
2019-11-08,133.0,5003000
2019-11-11,131.97999572753906,4371400
2019-11-12,131.35000610351562,5228700
2019-11-13,131.27000427246094,5885400
2019-11-14,130.9600067138672,4217500
2019-11-15,134.94000244140625,10495100
2019-11-18,134.8300018310547,9291800
2019-11-19,134.82000732421875,5192200
2019-11-20,135.94000244140625,7594400
2019-11-21,136.44000244140625,6424900
2019-11-22,138.07000732421875,9235800
2019-11-25,137.17999267578125,6111900
2019-11-26,137.1699981689453,10636500
2019-11-27,137.75,5523000
2019-11-29,137.49000549316406,3278900
2019-12-02,137.36000061035156,4717100
2019-12-03,137.16000366210938,5741400
2019-12-04,139.3800048828125,7257300
2019-12-05,139.55999755859375,5472900
2019-12-06,140.3800048828125,6640400
2019-12-09,140.5,4241000
2019-12-10,139.99000549316406,5310300
2019-12-11,140.97999572753906,6631500
2019-12-12,141.33999633789062,5012400
2019-12-13,141.3800048828125,4257200
2019-12-16,141.7899932861328,5353100
2019-12-17,143.55999755859375,10722400
2019-12-18,143.19000244140625,7849200
2019-12-19,145.35000610351562,9414700
2019-12-20,146.05999755859375,14532800
2019-12-23,146.44000244140625,6558700
2019-12-24,145.92999267578125,4238900
2019-12-26,145.8300018310547,3019300
2019-12-27,145.75,3432700
2019-12-30,145.3000030517578,2923300
2019-12-31,145.8699951171875,4435000
2020-01-02,145.97000122070312,5777000
2020-01-03,144.27999877929688,5752400
2020-01-06,144.10000610351562,7731300
2020-01-07,144.97999572753906,7382900
2020-01-08,144.9600067138672,6605800
2020-01-09,145.38999938964844,6112700
2020-01-10,145.05999755859375,5042600
2020-01-13,145.6999969482422,4593200
2020-01-14,146.52000427246094,7037500
2020-01-15,147.00999450683594,4960300
2020-01-16,148.1999969482422,6476000
2020-01-17,149.1699981689453,9083600
2020-01-21,149.27000427246094,9543900
2020-01-22,148.25,10305300
2020-01-23,148.52999877929688,8671900
2020-01-24,148.32000732421875,9051900
2020-01-27,148.75,7587100
2020-01-28,149.5,7336600
2020-01-29,150.5399932861328,6288600
2020-01-30,150.36000061035156,6470600
2020-01-31,148.8699951171875,8651700
2020-02-03,150.1699981689453,5765200
2020-02-04,151.60000610351562,6541400
2020-02-05,153.99000549316406,5979900
2020-02-06,153.52999877929688,6201200
2020-02-07,151.88999938964844,5700300
2020-02-10,151.86000061035156,4835600
2020-02-11,151.99000549316406,3715300
2020-02-12,151.08999633789062,5166800
2020-02-13,150.08999633789062,5480200
2020-02-14,150.1300048828125,5716300
2020-02-18,149.13999938964844,7230700
2020-02-19,148.94000244140625,6115200
2020-02-20,148.3699951171875,7464700
2020-02-21,149.92999267578125,7776800
2020-02-24,145.91000366210938,10588900
2020-02-25,144.64999389648438,10529000
2020-02-26,143.67999267578125,10093800
2020-02-27,139.1199951171875,12566700
2020-02-28,134.47999572753906,19820300
2020-03-02,140.02000427246094,11508200
2020-03-03,135.58999633789062,13662500
2020-03-04,143.47999572753906,10560500
2020-03-05,142.00999450683594,11339200
2020-03-06,142.02999877929688,12239100
2020-03-09,136.44000244140625,13848600
2020-03-10,141.63999938964844,12698100
2020-03-11,131.8000030517578,17763400
2020-03-12,125.41000366210938,21539200
2020-03-13,134.2899932861328,20084200
2020-03-16,127.12999725341797,18877900
2020-03-17,136.58999633789062,18911800
2020-03-18,134.9600067138672,17521100
2020-03-19,127.05000305175781,18482300
2020-03-20,119.88999938964844,19785100
2020-03-23,111.13999938964844,20815200
2020-03-24,119.18000030517578,17604800
2020-03-25,119.4000015258789,13986100
2020-03-26,126.56999969482422,15066800
2020-03-27,123.16000366210938,12133200
2020-03-30,133.00999450683594,21754000
2020-03-31,131.1300048828125,15746100
2020-04-01,128.80999755859375,12606100
2020-04-02,133.14999389648438,11594500
2020-04-03,134.1699981689453,10071200
2020-04-06,139.75999450683594,14994400
2020-04-07,137.47999572753906,11567100
2020-04-08,143.25999450683594,10758200
2020-04-09,141.22999572753906,11125400
2020-04-13,139.77000427246094,8153200
2020-04-14,146.02999877929688,13838000
2020-04-15,147.66000366210938,11962300
2020-04-16,149.6699981689453,12181700
2020-04-17,152.02000427246094,10920000
2020-04-20,151.6699981689453,12226200
2020-04-21,149.67999267578125,9951100
2020-04-22,152.99000549316406,11515600
2020-04-23,155.50999450683594,10665000
2020-04-24,154.86000061035156,8653400
2020-04-27,154.2899932861328,8924000
2020-04-28,151.38999938964844,8558700
2020-04-29,150.24000549316406,9285200
2020-04-30,150.0399932861328,14829600
2020-05-01,148.2899932861328,7309000
2020-05-04,148.27000427246094,7198400
2020-05-05,149.5,6562300
2020-05-06,148.0800018310547,6191600
2020-05-07,147.58999633789062,5570500
2020-05-08,148.6999969482422,4712100
2020-05-11,149.11000061035156,5887500
2020-05-12,147.13999938964844,7039200
2020-05-13,147.1300048828125,6970500
2020-05-14,147.63999938964844,6871400
2020-05-15,150.44000244140625,10340400
2020-05-18,150.52000427246094,7388400
2020-05-19,149.02000427246094,6107300
